question_id,question,difficulty,question_type,intent,comparison_method,model,model_name,generated_aql,gold_aql,generation_time,generation_error,validation_valid,validation_errors,validation_warnings,privacy_allowed,sensitive_fields,executed,execution_error,gold_executed,gold_execution_error,gold_result_count,generated_result_count,functional_correct,error_category
Q086,Find all Apple stores in Los Angeles,medium,document_filter,,,Mistral,mistral:latest,"FOR b IN Businesses
    FILTER b.city == ""Los Angeles""
    FILTER b.name == ""Apple Store""
    RETURN DISTINCT b.full_address","
FOR b IN Businesses
    FILTER b.city == ""Los Angeles""
    FILTER CONTAINS(LOWER(b.name), ""apple"")

    RETURN DISTINCT {
        business_id: b.business_id,
        name: b.name,
        full_address: b.full_address
    }
",2.66537880897522,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,False,full_address,False,Blocked by PrivacyFilter,True,,0.0,,False,privacy_blocked
Q087,How many Target are there in Los Angeles?,simple,document_count,,,Mistral,mistral:latest,"FOR b IN Businesses
    FILTER b.name == ""Target""
    FILTER b.city == ""Los Angeles""

    RETURN LENGTH(b._id)","
RETURN LENGTH(
    FOR b IN Businesses
        FILTER b.city == ""Los Angeles""
        FILTER b.name == ""Target""
        RETURN b._id
)
",2.770387887954712,,True,,,True,,True,,True,,1.0,0.0,False,semantic_result_mismatch
Q088,How many users have reviewed Irish pubs in Dallas?,complex,multi_hop_graph_count,,,Mistral,mistral:latest,"FOR u IN Users
    FOR r IN 1..INFINITY OUTBOUND u WritesReview
        FOR b IN 1..1 OUTBOUND r ReviewsBusiness

            FILTER b.city == ""Dallas""

            LET categories = (
                FOR c IN 1..1 OUTBOUND b BusinessCategory
                    RETURN c.category_name
            )

            FILTER ""Irish Pub"" IN categories AND ""Pubs"" IN categories

            RETURN DISTINCT u._id

    LIMIT 1

COUNT IN length

To count the number of distinct users, the LIMIT 1 in the outer loop of the traversal is set to 1 instead of INFINITY. This ensures that only one user is returned for each review, and the count is accurate. The count is performed using the COUNT IN length function, which counts the number of elements in an array-like collection.","
LET users = (
    FOR b IN Businesses
        FILTER b.city == ""Dallas""

        LET categories = (
            FOR c IN 1..1 OUTBOUND b BusinessCategory
                RETURN c.category_name
        )

        FILTER ""Irish Pub"" IN categories
            OR ""Irish Pubs"" IN categories

        FOR r IN 1..1 INBOUND b ReviewsBusiness
            FOR u IN 1..1 INBOUND r WritesReview
                RETURN DISTINCT u._id
)

RETURN LENGTH(users)
",8.648486852645874,,True,,,True,,False,"[HTTP 400][ERR 1501] syntax error, unexpected LIMIT declaration, expecting end of query string near 'LIMIT 1

COUNT IN length

To cou...' at position 16:5",True,,1.0,,False,execution_error
Q089,Find users whose average review rating is below 3,advanced,graph_group_aggregation,,,Mistral,mistral:latest,"FOR u IN Users
LET ratings = (
    FOR r IN 1..1 OUTBOUND u WritesReview
        RETURN r.rating
)
LET average_rating = AVERAGE(ratings)
FILTER average_rating < 3
RETURN {
    user_id: u.uid,
    name: u.name
}","
FOR u IN Users

    LET ratings = (
        FOR r IN 1..1 OUTBOUND u WritesReview
            RETURN r.rating
    )

    FILTER LENGTH(ratings) > 0

    LET avg_rating = AVERAGE(ratings)

    FILTER avg_rating < 3

    RETURN {
        user_id: u.user_id,
        name: u.name,
        average_rating: avg_rating
    }
",3.795717000961304,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,False,"HTTPConnectionPool(host='localhost', port=8529): Read timed out. (read timeout=60)",False,"HTTPConnectionPool(host='localhost', port=8529): Read timed out. (read timeout=60)",,,False,execution_error
Q090,Find all Dallas restaurants with a rating above 4.5,medium,graph_filter,,,Mistral,mistral:latest,"FOR b IN Businesses
    FILTER b.city == ""Dallas""
    FILTER b.rating > 4.5
    RETURN b","
FOR b IN Businesses
    FILTER b.city == ""Dallas""
    FILTER b.rating > 4.5

    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Restaurants""

        RETURN DISTINCT {
            business_id: b.business_id,
            name: b.name,
            rating: b.rating
        }
",4.215149879455566,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,0.0,0.0,True,correct
Q091,Find all breweries in Los Angeles,medium,graph_filter,,,Mistral,mistral:latest,"FOR b IN Businesses
FILTER b.city == ""Los Angeles""

FOR c IN 1..1 OUTBOUND b BusinessCategory
FILTER c.category_name == ""Breweries""

RETURN DISTINCT {
    business_id: b.business_id,
    name: b.name
}","
FOR b IN Businesses
    FILTER b.city == ""Los Angeles""

    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Breweries""

        RETURN DISTINCT {
            business_id: b.business_id,
            name: b.name,
            rating: b.rating
        }
",3.3805720806121826,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,0.0,0.0,True,correct
Q092,What neighborhood is restaurant Flat Top Grill in?,medium,graph_lookup,,,Mistral,mistral:latest,"FOR b IN Businesses
    FILTER b.name == ""Flat Top Grill""

    LET neighborhood = (
        FOR n IN 1..1 OUTBOUND b BusinessNeighborhood
            RETURN n.neighborhood_name
    )

    RETURN neighborhood[0]","
FOR b IN Businesses
    FILTER b.name == ""Flat Top Grill""

    FOR n IN 1..1 OUTBOUND b BusinessNeighborhood
        RETURN DISTINCT n.neighborhood_name
",3.675112724304199,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,0.0,2.0,False,semantic_result_mismatch
Q093,List all user ids with name Michelle,simple,document_filter,,,Mistral,mistral:latest,"RETURN LENGTH(
    FOR u IN Users
        FILTER u.name == ""Michelle""
        RETURN u._id
)","
FOR u IN Users
    FILTER u.name == ""Michelle""
    RETURN DISTINCT u.user_id
",2.765850782394409,,True,,,True,,True,,True,,3700.0,1.0,False,semantic_result_mismatch
Q094,Find all tips about Vintner Grill that received more than 9 likes,advanced,graph_filter,,,Mistral,mistral:latest,"LET tips = (
    FOR t IN Tips
        FOR b IN 1..1 OUTBOUND t TipsBusiness
            FILTER b.business_id == ""Vintner Grill""
            FILTER t.likes > 9
            RETURN DISTINCT t
)

RETURN tips","
FOR b IN Businesses
    FILTER b.name == ""Vintner Grill""

    FOR t IN 1..1 INBOUND b TipsBusiness
        FILTER t.likes > 9

        RETURN DISTINCT {
            tip_id: t.tip_id,
            user_id: t.user_id,
            likes: t.likes,
            text: t.text,
            year: t.year
        }
",3.595417261123657,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,0.0,1.0,False,semantic_result_mismatch
Q095,Find all reviews about Kabob Palace in year 2014,advanced,graph_filter,,,Mistral,mistral:latest,"FOR r IN Reviews
    FILTER r.business_id IN (
        FOR b IN Businesses
            FILTER b.name == ""Kabob Palace""
            FOR c IN 1..1 OUTBOUND b ReviewsBusiness
                FILTER c._key == r._id
                RETURN b.business_id
    )
    FILTER r.year == 2014
    RETURN r","
FOR b IN Businesses
    FILTER b.name == ""Kabob Palace""

    FOR r IN 1..1 INBOUND b ReviewsBusiness
        FILTER r.year == 2014

        RETURN DISTINCT {
            review_id: r.rid,
            user_id: r.user_id,
            rating: r.rating,
            text: r.text
        }
",6.394410133361816,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,False,"HTTPConnectionPool(host='localhost', port=8529): Read timed out. (read timeout=60)",True,,0.0,,False,execution_error
Q096,What is the average rating of reviews written in year 2014?,simple,document_aggregation,,,Mistral,mistral:latest,"LET reviews_2014 = (
    FOR r IN Reviews
        FILTER r.year == 2014

        RETURN r.rating
)

RETURN AVERAGE(reviews_2014)","
LET ratings = (
    FOR r IN Reviews
        FILTER r.year == 2014
        RETURN r.rating
)

RETURN AVERAGE(ratings)
",3.034941911697388,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,1.0,1.0,True,correct
Q097,How many people reviewed restaurant Vintner Grill in 2010?,advanced,graph_count,,,Mistral,mistral:latest,"LET reviews = (
    FOR b IN Businesses
        FILTER b.name == ""Vintner Grill""

    LET categories = (
        FOR c IN 1..1 OUTBOUND b BusinessCategory
            RETURN c.category_name
    )

    FILTER ""Restaurants"" IN categories

    FOR r IN 1..1 INBOUND b ReviewsBusiness
        FILTER r.year == 2010
        RETURN DISTINCT r._id
)

RETURN LENGTH(reviews)","
LET reviews = (
    FOR b IN Businesses
        FILTER b.name == ""Vintner Grill""

        FOR r IN 1..1 INBOUND b ReviewsBusiness
            FILTER r.year == 2010
            RETURN DISTINCT r._id
)

RETURN LENGTH(reviews)
",5.512680292129517,,True,,,True,,True,,True,,1.0,1.0,True,correct
Q098,Find all users who have written tips about businesses in Dallas,complex,multi_hop_graph_filter,,,Mistral,mistral:latest,"FOR b IN Businesses
FILTER b.city == ""Dallas""

FOR t IN 1..1 INBOUND b TipsBusiness
    FOR u IN 1..1 INBOUND t WritesTip

    RETURN DISTINCT {
        user_id: u.user_id,
        name: u.name
    }","
FOR b IN Businesses
    FILTER b.city == ""Dallas""

    FOR t IN 1..1 INBOUND b TipsBusiness
        FOR u IN 1..1 INBOUND t WritesTip

            RETURN DISTINCT {
                user_id: u.user_id,
                name: u.name
            }
",4.050607681274414,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,277.0,277.0,True,correct
Q099,Find all states in which there is a Whataburger,simple,document_projection,,,Mistral,mistral:latest,"FOR b IN Businesses
    FILTER b.name == ""Whataburger""
    RETURN DISTINCT b.state","
FOR b IN Businesses
    FILTER b.name == ""Whataburger""
    RETURN DISTINCT b.state
",2.2092108726501465,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,1.0,1.0,True,correct
Q100,Find all cities in which there is a restaurant callled MGM Grand Buffet,simple,document_projection,,,Mistral,mistral:latest,"FOR b IN Businesses
    FILTER b.name == ""MGM Grand Buffet""
    FILTER b.is_open == true
    FILTER b.rating > 0
    RETURN DISTINCT b.city","
FOR b IN Businesses
    FILTER b.name == ""MGM Grand Buffet""
    RETURN DISTINCT b.city
",2.716075897216797,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,1.0,0.0,False,semantic_result_mismatch
Q101,Find all cities in Texas in which there is a restaurant callled MGM Grand Buffet,simple,document_projection_filter,,,Mistral,mistral:latest,"FOR b IN Businesses
    FILTER b.name == ""MGM Grand Buffet"" AND b.state == ""Texas""
    RETURN DISTINCT b.city","
FOR b IN Businesses
    FILTER b.name == ""MGM Grand Buffet""
    FILTER b.state == ""Texas""
    RETURN DISTINCT b.city
",2.4098002910614014,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,0.0,0.0,True,correct
Q102,Find the number of reviews on businesses located in South Summerlin neighborhood,advanced,multi_relation_graph_count,,,Mistral,mistral:latest,"FOR b IN Businesses
    FILTER b.city == ""Las Vegas"" AND b.full_address CONTAINS ""South Summerlin""

    LET reviews = (
        FOR r IN 1..INFINITY OUTBOUND b ReviewsBusiness
    )

    RETURN LENGTH(reviews)","
LET reviews = (
    FOR b IN Businesses

        FOR n IN 1..1 OUTBOUND b BusinessNeighborhood
            FILTER n.neighborhood_name == ""South Summerlin""

            FOR r IN 1..1 INBOUND b ReviewsBusiness
                RETURN DISTINCT r._id
)

RETURN LENGTH(reviews)
",3.889323711395264,,True,,,False,full_address,False,Blocked by PrivacyFilter,True,,1.0,,False,privacy_blocked
Q103,How many escape games are there in Madison?,medium,graph_count,,,Mistral,mistral:latest,"FOR b IN Businesses
    FILTER b.city == ""Madison""

    LET categories = (
        FOR c IN 1..1 OUTBOUND b BusinessCategory
            RETURN c.category_name
    )

    FILTER ""Escape Games"" IN categories

    RETURN DISTINCT b._id","
LET businesses = (
    FOR b IN Businesses
        FILTER b.city == ""Madison""

        FOR c IN 1..1 OUTBOUND b BusinessCategory
            FILTER c.category_name IN [
                ""Escape Games"",
                ""Escape Game""
            ]

            RETURN DISTINCT b._id
)

RETURN LENGTH(businesses)
",3.8874218463897705,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,1.0,3.0,False,semantic_result_mismatch
Q104,Find the users who have given tips on pet groomers,complex,multi_hop_graph,,,Mistral,mistral:latest,"FOR u IN Users
    FOR t IN OUTBOUND u WritesTip
        FOR b IN 1..1 OUTBOUND t TipsBusiness
            FOR c IN 1..1 OUTBOUND b BusinessCategory
                FILTER c.category_name == ""Pet Groomers""
                RETURN DISTINCT {
                    user_id: u.user_id,
                    name: u.name
                }","
FOR b IN Businesses

    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Pet Groomers""

        FOR t IN 1..1 INBOUND b TipsBusiness
            FOR u IN 1..1 INBOUND t WritesTip

                RETURN DISTINCT {
                    user_id: u.user_id,
                    name: u.name
                }
",4.806578397750855,,False,Unknown collection(s): OUTBOUND,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,False,Rejected by validator,True,,1095.0,,False,unknown_collection
Q105,List all reviews for bistros with rating less than 1.5,complex,multi_hop_graph_filter,,,Mistral,mistral:latest,"FOR r IN 1..INFINITY ReviewsBusiness
    LET business = (
        FOR b IN Businesses
            FILTER r._from == b._id
            FILTER b.name CONTAINS ""Bistro""
            FILTER b.rating < 1.5
            RETURN b
    )
    FILTER UNSET(business) == NULL
    RETURN r","
FOR b IN Businesses
    FILTER b.rating < 1.5

    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Bistros""

        FOR r IN 1..1 INBOUND b ReviewsBusiness

            RETURN DISTINCT {
                review_id: r.rid,
                user_id: r.user_id,
                business_id: r.business_id,
                rating: r.rating,
                text: r.text,
                year: r.year
            }
",4.674819946289063,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,False,"[HTTP 400][ERR 1501] syntax error, unexpected LET declaration near 'LET business = (
        FOR b I...' at position 2:5",True,,0.0,,False,execution_error
