question_id,question,model,original_aql,final_aql,valid,corrected,correction_attempts,generation_time,validation_errors,validation_warnings,privacy_allowed,privacy_reason,history,generation_error
Q076,How many bars in Dallas have a rating above 3.5?,DeepSeek-Coder,"FOR b IN Businesses
    FILTER b.city == ""Dallas""
    FILTER b.rating > 3.5
    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Bars""
        RETURN COUNT(DISTINCT b.business_id)","FOR b IN Businesses
    FILTER b.city == ""Dallas""
    FILTER b.rating > 3.5
    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Bars""
        RETURN COUNT(DISTINCT b.business_id)",True,False,0,3.6460626125335693,[],[],True,,"[{""step"": ""privacy_check"", ""aql"": ""FOR b IN Businesses\n    FILTER b.city == \""Dallas\""\n    FILTER b.rating > 3.5\n    FOR c IN 1..1 OUTBOUND b BusinessCategory\n        FILTER c.category_name == \""Bars\""\n        RETURN COUNT(DISTINCT b.business_id)"", ""privacy"": {""allowed"": true, ""sensitive_fields"": [], ""reason"": null}}]",
Q077,What is the number of businesses user Michelle reviews per month?,DeepSeek-Coder,"LET businesses = (
    FOR u IN Users
        FILTER u.name == ""Michelle""
        FOR r IN 1..1 OUTBOUND u WritesReview
            COLLECT month = r.month, business = r.business_id
            RETURN { month: month, count: COUNT(DISTINCT business) }
)

RETURN businesses","LET businesses = (
    FOR u IN Users
        FILTER u.name == ""Michelle""
        FOR r IN 1..1 OUTBOUND u WritesReview
            COLLECT month = r.month, business = r.business_id
            RETURN { month: month, count: COUNT(DISTINCT business) }
)

RETURN businesses",True,False,0,3.7889645099639893,[],"[""No LIMIT detected. A LIMIT is recommended for queries that may return many documents.""]",True,,"[{""step"": ""privacy_check"", ""aql"": ""LET businesses = (\n    FOR u IN Users\n        FILTER u.name == \""Michelle\""\n        FOR r IN 1..1 OUTBOUND u WritesReview\n            COLLECT month = r.month, business = r.business_id\n            RETURN { month: month, count: COUNT(DISTINCT business) }\n)\n\nRETURN businesses"", ""privacy"": {""allowed"": true, ""sensitive_fields"": [], ""reason"": null}}]",
Q078,Find all pet hospices in Pittsburgh,DeepSeek-Coder,"FOR b IN Businesses
    FILTER b.city == ""Pittsburgh""

    FOR n IN 1..1 OUTBOUND b BusinessNeighborhood
        FOR c IN Categories
            FILTER c.business_id == b.business_id && c.category_name == ""Pet Hospitals""
            RETURN DISTINCT b.business_id","FOR b IN Businesses
    FILTER b.city == ""Pittsburgh""

    FOR n IN 1..1 OUTBOUND b BusinessNeighborhood
        FOR c IN Categories
            FILTER c.business_id == b.business_id && c.category_name == ""Pet Hospitals""
            RETURN DISTINCT b.business_id",True,False,0,3.8027658462524414,[],"[""No LIMIT detected. A LIMIT is recommended for queries that may return many documents.""]",True,,"[{""step"": ""privacy_check"", ""aql"": ""FOR b IN Businesses\n    FILTER b.city == \""Pittsburgh\""\n\n    FOR n IN 1..1 OUTBOUND b BusinessNeighborhood\n        FOR c IN Categories\n            FILTER c.business_id == b.business_id && c.category_name == \""Pet Hospitals\""\n            RETURN DISTINCT b.business_id"", ""privacy"": {""allowed"": true, ""sensitive_fields"": [], ""reason"": null}}]",
Q079,How many reviews has Adrienne written?,DeepSeek-Coder,"LET reviews = (
    FOR u IN Users
        FILTER u.name == ""Adrienne""
        FOR r IN 1..1 OUTBOUND u WritesReview
            RETURN DISTINCT r._id
)

RETURN LENGTH(reviews)","LET reviews = (
    FOR u IN Users
        FILTER u.name == ""Adrienne""
        FOR r IN 1..1 OUTBOUND u WritesReview
            RETURN DISTINCT r._id
)

RETURN LENGTH(reviews)",True,False,0,3.1444203853607178,[],[],True,,"[{""step"": ""privacy_check"", ""aql"": ""LET reviews = (\n    FOR u IN Users\n        FILTER u.name == \""Adrienne\""\n        FOR r IN 1..1 OUTBOUND u WritesReview\n            RETURN DISTINCT r._id\n)\n\nRETURN LENGTH(reviews)"", ""privacy"": {""allowed"": true, ""sensitive_fields"": [], ""reason"": null}}]",
Q080,How many reviews has Michelle written in March 2014?,DeepSeek-Coder,"LET reviews = (
    FOR u IN Users
        FILTER u.name == ""Michelle""

        FOR r IN 1..1 OUTBOUND u WritesReview
            FILTER r.month == 3 AND r.year == 2014
            RETURN DISTINCT r._id
)

RETURN LENGTH(reviews)","LET reviews = (
    FOR u IN Users
        FILTER u.name == ""Michelle""

        FOR r IN 1..1 OUTBOUND u WritesReview
            FILTER r.month == 3 AND r.year == 2014
            RETURN DISTINCT r._id
)

RETURN LENGTH(reviews)",True,False,0,3.603410482406616,[],[],True,,"[{""step"": ""privacy_check"", ""aql"": ""LET reviews = (\n    FOR u IN Users\n        FILTER u.name == \""Michelle\""\n\n        FOR r IN 1..1 OUTBOUND u WritesReview\n            FILTER r.month == 3 AND r.year == 2014\n            RETURN DISTINCT r._id\n)\n\nRETURN LENGTH(reviews)"", ""privacy"": {""allowed"": true, ""sensitive_fields"": [], ""reason"": null}}]",
Q081,How many businesses has Michelle reviewed in 2010?,DeepSeek-Coder,"LET businesses = (
    FOR u IN Users
        FILTER u.name == ""Michelle""

        FOR r IN 1..1 OUTBOUND u WritesReview
            FILTER r.year == 2010

            FOR b IN 1..1 OUTBOUND r ReviewsBusiness
                RETURN DISTINCT b.business_id
)

RETURN LENGTH(businesses)","LET businesses = (
    FOR u IN Users
        FILTER u.name == ""Michelle""

        FOR r IN 1..1 OUTBOUND u WritesReview
            FILTER r.year == 2010

            FOR b IN 1..1 OUTBOUND r ReviewsBusiness
                RETURN DISTINCT b.business_id
)

RETURN LENGTH(businesses)",True,False,0,4.138858795166016,[],[],True,,"[{""step"": ""privacy_check"", ""aql"": ""LET businesses = (\n    FOR u IN Users\n        FILTER u.name == \""Michelle\""\n\n        FOR r IN 1..1 OUTBOUND u WritesReview\n            FILTER r.year == 2010\n\n            FOR b IN 1..1 OUTBOUND r ReviewsBusiness\n                RETURN DISTINCT b.business_id\n)\n\nRETURN LENGTH(businesses)"", ""privacy"": {""allowed"": true, ""sensitive_fields"": [], ""reason"": null}}]",
Q082,How many businesses in San Diego has Christine reviewed in 2010?,DeepSeek-Coder,"LET businesses = (
    FOR u IN Users
        FILTER u.name == ""Christine""

        FOR r IN 1..1 OUTBOUND u Reviews
            FILTER r.year == 2010
            FILTER r.city == ""San Diego""
            RETURN DISTINCT r.business_id
)

RETURN LENGTH(businesses)","LET businesses = (
    FOR u IN Users
        FILTER u.name == ""Christine""

        FOR r IN 1..1 OUTBOUND u Reviews
            FILTER r.year == 2010
            FILTER r.city == ""San Diego""
            RETURN DISTINCT r.business_id
)

RETURN LENGTH(businesses)",True,False,0,3.9085006713867188,[],[],True,,"[{""step"": ""privacy_check"", ""aql"": ""LET businesses = (\n    FOR u IN Users\n        FILTER u.name == \""Christine\""\n\n        FOR r IN 1..1 OUTBOUND u Reviews\n            FILTER r.year == 2010\n            FILTER r.city == \""San Diego\""\n            RETURN DISTINCT r.business_id\n)\n\nRETURN LENGTH(businesses)"", ""privacy"": {""allowed"": true, ""sensitive_fields"": [], ""reason"": null}}]",
Q083,Find all reviews by Patrick with a rating above 4,DeepSeek-Coder,"FOR u IN Users
    FILTER u.name == ""Patrick""
    FOR r IN 1..1 OUTBOUND u WritesReview
        FILTER r.rating > 4
        RETURN {
            review_id: r.rid,
            user_id: u.user_id,
            business_id: r.business_id,
            rating: r.rating,
            text: r.text
        }","FOR u IN Users
    FILTER u.name == ""Patrick""
    FOR r IN 1..1 OUTBOUND u WritesReview
        FILTER r.rating > 4
        RETURN {
            review_id: r.rid,
            user_id: u.user_id,
            business_id: r.business_id,
            rating: r.rating,
            text: r.text
        }",True,False,0,4.234587907791138,[],"[""No LIMIT detected. A LIMIT is recommended for queries that may return many documents.""]",False,Sensitive field(s) detected.,"[{""step"": ""privacy_check"", ""aql"": ""FOR u IN Users\n    FILTER u.name == \""Patrick\""\n    FOR r IN 1..1 OUTBOUND u WritesReview\n        FILTER r.rating > 4\n        RETURN {\n            review_id: r.rid,\n            user_id: u.user_id,\n            business_id: r.business_id,\n            rating: r.rating,\n            text: r.text\n        }"", ""privacy"": {""allowed"": false, ""sensitive_fields"": [""text""], ""reason"": ""Sensitive field(s) detected.""}}]",
Q084,Find all bistros in Pittsburgh,DeepSeek-Coder,"FOR b IN Businesses
    FILTER b.city == ""Pittsburgh""

    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Bistros""

        RETURN DISTINCT {
            business_id: b.business_id,
            name: b.name,
            city: b.city,
            rating: b.rating
        }","FOR b IN Businesses
    FILTER b.city == ""Pittsburgh""

    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Bistros""

        RETURN DISTINCT {
            business_id: b.business_id,
            name: b.name,
            city: b.city,
            rating: b.rating
        }",True,False,0,4.152570962905884,[],"[""No LIMIT detected. A LIMIT is recommended for queries that may return many documents.""]",True,,"[{""step"": ""privacy_check"", ""aql"": ""FOR b IN Businesses\n    FILTER b.city == \""Pittsburgh\""\n\n    FOR c IN 1..1 OUTBOUND b BusinessCategory\n        FILTER c.category_name == \""Bistros\""\n\n        RETURN DISTINCT {\n            business_id: b.business_id,\n            name: b.name,\n            city: b.city,\n            rating: b.rating\n        }"", ""privacy"": {""allowed"": true, ""sensitive_fields"": [], ""reason"": null}}]",
Q085,Find all bakeries in Los Angeles,DeepSeek-Coder,"FOR b IN Businesses
    FILTER b.city == ""Los Angeles""
    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Bakeries""
        RETURN DISTINCT {
            business_id: b.business_id,
            name: b.name,
            rating: b.rating
        }","FOR b IN Businesses
    FILTER b.city == ""Los Angeles""
    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Bakeries""
        RETURN DISTINCT {
            business_id: b.business_id,
            name: b.name,
            rating: b.rating
        }",True,False,0,3.634261131286621,[],"[""No LIMIT detected. A LIMIT is recommended for queries that may return many documents.""]",True,,"[{""step"": ""privacy_check"", ""aql"": ""FOR b IN Businesses\n    FILTER b.city == \""Los Angeles\""\n    FOR c IN 1..1 OUTBOUND b BusinessCategory\n        FILTER c.category_name == \""Bakeries\""\n        RETURN DISTINCT {\n            business_id: b.business_id,\n            name: b.name,\n            rating: b.rating\n        }"", ""privacy"": {""allowed"": true, ""sensitive_fields"": [], ""reason"": null}}]",
Q086,Find all Apple stores in Los Angeles,DeepSeek-Coder,"FOR b IN Businesses
    FILTER b.name == ""Apple Store""
    FILTER b.city == ""Los Angeles""
    RETURN DISTINCT b.full_address","FOR b IN Businesses
    FILTER b.name == ""Apple Store""
    FILTER b.city == ""Los Angeles""
    RETURN DISTINCT b.full_address",True,False,0,2.330753803253174,[],"[""No LIMIT detected. A LIMIT is recommended for queries that may return many documents.""]",False,Sensitive field(s) detected.,"[{""step"": ""privacy_check"", ""aql"": ""FOR b IN Businesses\n    FILTER b.name == \""Apple Store\""\n    FILTER b.city == \""Los Angeles\""\n    RETURN DISTINCT b.full_address"", ""privacy"": {""allowed"": false, ""sensitive_fields"": [""full_address""], ""reason"": ""Sensitive field(s) detected.""}}]",
Q087,How many Target are there in Los Angeles?,DeepSeek-Coder,"FOR b IN Businesses
    FILTER b.name == ""Target""
    FILTER b.city == ""Los Angeles""
    RETURN COUNT(b)","LET matching_businesses = (
    FOR b IN Businesses
        FILTER b.city == ""Los Angeles""

        FOR c IN 1..1 OUTBOUND b BusinessCategory
            FILTER c.category_name == ""Target""

            RETURN DISTINCT b._id
)

RETURN LENGTH(matching_businesses)",True,True,0,2.0792477130889893,[],[],True,,"[{""step"": ""schema_repair"", ""strategy"": ""schema_guided_category_count"", ""previous_aql"": ""FOR b IN Businesses\n    FILTER b.name == \""Target\""\n    FILTER b.city == \""Los Angeles\""\n    RETURN COUNT(b)"", ""aql"": ""LET matching_businesses = (\n    FOR b IN Businesses\n        FILTER b.city == \""Los Angeles\""\n\n        FOR c IN 1..1 OUTBOUND b BusinessCategory\n            FILTER c.category_name == \""Target\""\n\n            RETURN DISTINCT b._id\n)\n\nRETURN LENGTH(matching_businesses)"", ""validation"": {""valid"": true, ""errors"": [], ""warnings"": [], ""used_collections"": [""BusinessCategory"", ""Businesses""], ""invalid_attributes"": []}}, {""step"": ""privacy_check"", ""aql"": ""LET matching_businesses = (\n    FOR b IN Businesses\n        FILTER b.city == \""Los Angeles\""\n\n        FOR c IN 1..1 OUTBOUND b BusinessCategory\n            FILTER c.category_name == \""Target\""\n\n            RETURN DISTINCT b._id\n)\n\nRETURN LENGTH(matching_businesses)"", ""privacy"": {""allowed"": true, ""sensitive_fields"": [], ""reason"": null}}]",
Q088,How many users have reviewed Irish pubs in Dallas?,DeepSeek-Coder,"FOR b IN Businesses
    FILTER b.city == ""Dallas""
    LET categories = (
        FOR c IN 1..1 OUTBOUND b BusinessCategory
            RETURN c.category_name
    )
    FILTER ""Irish Pubs"" IN categories
    COLLECT users = DISTINCT u.user_id FOR u IN 1..1 OUTBOUND b ReviewsBusiness
    RETURN LENGTH(users)","LET matching_businesses = (
    FOR b IN Businesses
        FILTER b.city == ""Dallas""

        FOR c IN 1..1 OUTBOUND b BusinessCategory
            FILTER c.category_name == ""Users Have Reviewed Irish Pubs""

            RETURN DISTINCT b._id
)

RETURN LENGTH(matching_businesses)",True,True,0,4.378198623657227,[],[],True,,"[{""step"": ""schema_repair"", ""strategy"": ""schema_guided_category_count"", ""previous_aql"": ""FOR b IN Businesses\n    FILTER b.city == \""Dallas\""\n    LET categories = (\n        FOR c IN 1..1 OUTBOUND b BusinessCategory\n            RETURN c.category_name\n    )\n    FILTER \""Irish Pubs\"" IN categories\n    COLLECT users = DISTINCT u.user_id FOR u IN 1..1 OUTBOUND b ReviewsBusiness\n    RETURN LENGTH(users)"", ""aql"": ""LET matching_businesses = (\n    FOR b IN Businesses\n        FILTER b.city == \""Dallas\""\n\n        FOR c IN 1..1 OUTBOUND b BusinessCategory\n            FILTER c.category_name == \""Users Have Reviewed Irish Pubs\""\n\n            RETURN DISTINCT b._id\n)\n\nRETURN LENGTH(matching_businesses)"", ""validation"": {""valid"": true, ""errors"": [], ""warnings"": [], ""used_collections"": [""BusinessCategory"", ""Businesses""], ""invalid_attributes"": []}}, {""step"": ""privacy_check"", ""aql"": ""LET matching_businesses = (\n    FOR b IN Businesses\n        FILTER b.city == \""Dallas\""\n\n        FOR c IN 1..1 OUTBOUND b BusinessCategory\n            FILTER c.category_name == \""Users Have Reviewed Irish Pubs\""\n\n            RETURN DISTINCT b._id\n)\n\nRETURN LENGTH(matching_businesses)"", ""privacy"": {""allowed"": true, ""sensitive_fields"": [], ""reason"": null}}]",
