question_id,question,difficulty,question_type,intent,comparison_method,model,model_name,generated_aql,gold_aql,generation_time,generation_error,validation_valid,validation_errors,validation_warnings,privacy_allowed,sensitive_fields,executed,execution_error,gold_executed,gold_execution_error,gold_result_count,generated_result_count,functional_correct,error_category,approach,agent_corrected,agent_correction_attempts,original_aql,final_aql
Q040,find all the restaurants in Texas,medium,graph_filter,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.state == ""Texas""
    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Restaurants""
        RETURN DISTINCT b.business_id, b.name, b.city, b.state, b.rating","
FOR b IN Businesses
    FILTER b.state == ""Texas""

    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Restaurants""

        RETURN DISTINCT {
            business_id: b.business_id,
            name: b.name,
            city: b.city,
            rating: b.rating
        }
",3.4834372997283936,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,False,"[HTTP 400][ERR 1501] syntax error, unexpected "","", expecting end of query string near ', b.name, b.city, b.state, b.rat...' at position 5:38",True,,1.0,,False,execution_error,RAG + Agent,False,0,"FOR b IN Businesses
    FILTER b.state == ""Texas""
    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Restaurants""
        RETURN DISTINCT b.business_id, b.name, b.city, b.state, b.rating","FOR b IN Businesses
    FILTER b.state == ""Texas""
    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Restaurants""
        RETURN DISTINCT b.business_id, b.name, b.city, b.state, b.rating"
Q041,Find all the reviews for all pet groomers with more than 100 reviews,advanced,multi_hop_graph,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN 1..1 OUTBOUND ""Businesses"" BusinessCategory
    FILTER b.category_name == ""Pet Groomers""

    FOR r IN 1..1 INBOUND b ReviewsBusiness
        FILTER r.review_count > 100

        RETURN {
            business_id: b.business_id,
            business_name: b.name,
            user_id: r.user_id,
            rating: r.rating,
            text: r.text,
            year: r.year,
            month: r.month
        }","
FOR b IN Businesses
    FILTER b.review_count > 100

    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Pet Groomers""

        FOR r IN 1..1 INBOUND b ReviewsBusiness
            RETURN DISTINCT {
                review_id: r.rid,
                business_id: b.business_id,
                business_name: b.name,
                rating: r.rating,
                text: r.text,
                year: r.year
            }
",18.306426525115967,,False,Unknown attribute 'review_count' in collection 'Reviews'.,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,False,text,False,Blocked by PrivacyFilter,True,,534.0,,False,unknown_attribute,RAG + Agent,False,2,"FOR b IN 1..1 OUTBOUND ""Businesses"" BusinessCategory
    FILTER b.category_name == ""Pet Groomers""

    FOR r IN 1..1 INBOUND b ReviewsBusiness
        FILTER r.review_count > 100

        RETURN {
            business_id: b.business_id,
            business_name: b.name,
            user_id: r.user_id,
            rating: r.rating,
            text: r.text,
            year: r.year,
            month: r.month
        }","FOR b IN 1..1 OUTBOUND ""Businesses"" BusinessCategory
    FILTER b.category_name == ""Pet Groomers""

    FOR r IN 1..1 INBOUND b ReviewsBusiness
        FILTER r.review_count > 100

        RETURN {
            business_id: b.business_id,
            business_name: b.name,
            user_id: r.user_id,
            rating: r.rating,
            text: r.text,
            year: r.year,
            month: r.month
        }"
Q042,Find all pet groomers which have more than 100 reviews,medium,graph_filter,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.review_count > 100
    FOR c IN 1..1 OUTBOUND b ReviewsBusiness
        FILTER c.business_id == b.business_id
        RETURN DISTINCT {
            business_id: b.business_id,
            business_name: b.name
        }","
FOR b IN Businesses
    FILTER b.review_count > 100

    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Pet Groomers""

        RETURN DISTINCT {
            business_id: b.business_id,
            name: b.name,
            city: b.city,
            state: b.state,
            review_count: b.review_count,
            rating: b.rating
        }
",4.095541715621948,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,8.0,0.0,False,semantic_result_mismatch,RAG + Agent,False,0,"FOR b IN Businesses
    FILTER b.review_count > 100
    FOR c IN 1..1 OUTBOUND b ReviewsBusiness
        FILTER c.business_id == b.business_id
        RETURN DISTINCT {
            business_id: b.business_id,
            business_name: b.name
        }","FOR b IN Businesses
    FILTER b.review_count > 100
    FOR c IN 1..1 OUTBOUND b ReviewsBusiness
        FILTER c.business_id == b.business_id
        RETURN DISTINCT {
            business_id: b.business_id,
            business_name: b.name
        }"
Q043,Find all Chinese restaurants in Dallas with at least 4 stars,medium,graph_filter,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.city == ""Dallas""
    LET categories = (
        FOR c IN 1..1 OUTBOUND b BusinessCategory
            RETURN c.category_name
    )
    FILTER ""Chinese"" IN categories
    FILTER ""Restaurants"" IN categories
    FILTER b.rating >= 4
    RETURN {
        business_id: b.business_id,
        name: b.name,
        rating: b.rating,
        review_count: b.review_count
    }","
FOR b IN Businesses
    FILTER b.city == ""Dallas""
    FILTER b.rating >= 4

    LET categories = (
        FOR c IN 1..1 OUTBOUND b BusinessCategory
            RETURN c.category_name
    )

    FILTER ""Chinese"" IN categories
    FILTER ""Restaurants"" IN categories

    RETURN {
        business_id: b.business_id,
        name: b.name,
        rating: b.rating
    }
",5.249866724014282,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,0.0,0.0,True,correct,RAG + Agent,False,0,"FOR b IN Businesses
    FILTER b.city == ""Dallas""
    LET categories = (
        FOR c IN 1..1 OUTBOUND b BusinessCategory
            RETURN c.category_name
    )
    FILTER ""Chinese"" IN categories
    FILTER ""Restaurants"" IN categories
    FILTER b.rating >= 4
    RETURN {
        business_id: b.business_id,
        name: b.name,
        rating: b.rating,
        review_count: b.review_count
    }","FOR b IN Businesses
    FILTER b.city == ""Dallas""
    LET categories = (
        FOR c IN 1..1 OUTBOUND b BusinessCategory
            RETURN c.category_name
    )
    FILTER ""Chinese"" IN categories
    FILTER ""Restaurants"" IN categories
    FILTER b.rating >= 4
    RETURN {
        business_id: b.business_id,
        name: b.name,
        rating: b.rating,
        review_count: b.review_count
    }"
Q044,Find all Mexican restaurants in Dallas with a rating above 3.5,medium,graph_filter,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.city == ""Dallas"" AND b.name CONTAINS ""Mexican""
    FILTER b.rating > 3.5
    RETURN {
        business_id: b.business_id,
        name: b.name,
        rating: b.rating,
        review_count: b.review_count
    }","
FOR b IN Businesses
    FILTER b.city == ""Dallas""
    FILTER b.rating > 3.5

    LET categories = (
        FOR c IN 1..1 OUTBOUND b BusinessCategory
            RETURN c.category_name
    )

    FILTER ""Mexican"" IN categories
    FILTER ""Restaurants"" IN categories

    RETURN {
        business_id: b.business_id,
        name: b.name,
        rating: b.rating
    }
",11.688886880874634,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,False,"[HTTP 400][ERR 1501] syntax error, unexpected identifier near 'CONTAINS ""Mexican""
    FILTER b....' at position 2:42",True,,0.0,,False,execution_error,RAG + Agent,True,1,"FOR b IN Businesses
    FILTER b.city == ""Dallas""

    LET categories = (
        FOR n IN 1..1 OUTBOUND b BusinessNeighborhood
            FOR nn IN Neighborhoods
                FILTER b.business_id == n.business_id AND n.neighborhood_id == nn.id
                RETURN nn.neighborhood_name
        )

    FILTER ""Mexican"" IN categories
    FILTER b.rating > 3.5

    RETURN {
        business_id: b.business_id,
        name: b.name,
        rating: b.rating,
        review_count: b.review_count
    }","FOR b IN Businesses
    FILTER b.city == ""Dallas"" AND b.name CONTAINS ""Mexican""
    FILTER b.rating > 3.5
    RETURN {
        business_id: b.business_id,
        name: b.name,
        rating: b.rating,
        review_count: b.review_count
    }"
Q045,What are all the gyms in Los Angeles?,medium,graph_filter,,,DeepSeek-Coder,deepseek-coder:6.7b,"RETURN DISTINCT b.name
FROM Businesses b
INNER JOIN BusinessCategory bc
    ON bc.business_id == b.business_id
FILTER b.city == ""Los Angeles""
    AND bc.category_name == ""Gyms""","
FOR b IN Businesses
    FILTER b.city == ""Los Angeles""

    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Gyms""

        RETURN DISTINCT {
            business_id: b.business_id,
            name: b.name,
            rating: b.rating
        }
",3.492056608200073,,True,,,True,,False,"[HTTP 400][ERR 1501] cannot use DISTINCT modifier on top-level query element near 'DISTINCT b.name
FROM Businesses ...' at position 1:8",True,,0.0,,False,execution_error,RAG + Agent,False,0,"RETURN DISTINCT b.name
FROM Businesses b
INNER JOIN BusinessCategory bc
    ON bc.business_id == b.business_id
FILTER b.city == ""Los Angeles""
    AND bc.category_name == ""Gyms""","RETURN DISTINCT b.name
FROM Businesses b
INNER JOIN BusinessCategory bc
    ON bc.business_id == b.business_id
FILTER b.city == ""Los Angeles""
    AND bc.category_name == ""Gyms"""
Q046,What is the number of dentists in Los Angeles?,medium,graph_count,,,DeepSeek-Coder,deepseek-coder:6.7b,"LET matching_businesses = (
    FOR b IN Businesses
        FILTER b.city == ""Los Angeles""

        FOR c IN 1..1 OUTBOUND b BusinessCategory
            FILTER c.category_name == ""Dentists""

            RETURN DISTINCT b._id
)

RETURN LENGTH(matching_businesses)","
LET dentists = (
    FOR b IN Businesses
        FILTER b.city == ""Los Angeles""

        FOR c IN 1..1 OUTBOUND b BusinessCategory
            FILTER c.category_name == ""Dentists""

            RETURN DISTINCT b._id
)

RETURN LENGTH(dentists)
",3.4936256408691406,,True,,,True,,True,,True,,1.0,1.0,True,correct,RAG + Agent,True,0,"LET dentists = (
    FOR b IN Businesses
        FILTER b.city == ""Los Angeles""
        FOR c IN 1..1 OUTBOUND b BusinessCategory
            FILTER c.category_name == ""Dentists""
            RETURN DISTINCT b._id
)

RETURN LENGTH(dentists)","LET matching_businesses = (
    FOR b IN Businesses
        FILTER b.city == ""Los Angeles""

        FOR c IN 1..1 OUTBOUND b BusinessCategory
            FILTER c.category_name == ""Dentists""

            RETURN DISTINCT b._id
)

RETURN LENGTH(matching_businesses)"
Q047,How many dentists in Los Angeles have a rating above 4?,medium,graph_count,,,DeepSeek-Coder,deepseek-coder:6.7b,"LET dentists = (
    FOR b IN Businesses
        FILTER b.city == ""Los Angeles""

        FOR c IN 1..1 OUTBOUND b BusinessCategory
            FILTER c.category_name == ""Dentists""
            FILTER b.rating > 4

            RETURN DISTINCT b._id
)

RETURN LENGTH(dentists)","
LET dentists = (
    FOR b IN Businesses
        FILTER b.city == ""Los Angeles""
        FILTER b.rating > 4

        FOR c IN 1..1 OUTBOUND b BusinessCategory
            FILTER c.category_name == ""Dentists""

            RETURN DISTINCT b._id
)

RETURN LENGTH(dentists)
",3.9622645378112793,,True,,,True,,True,,True,,1.0,1.0,True,correct,RAG + Agent,False,0,"LET dentists = (
    FOR b IN Businesses
        FILTER b.city == ""Los Angeles""

        FOR c IN 1..1 OUTBOUND b BusinessCategory
            FILTER c.category_name == ""Dentists""
            FILTER b.rating > 4

            RETURN DISTINCT b._id
)

RETURN LENGTH(dentists)","LET dentists = (
    FOR b IN Businesses
        FILTER b.city == ""Los Angeles""

        FOR c IN 1..1 OUTBOUND b BusinessCategory
            FILTER c.category_name == ""Dentists""
            FILTER b.rating > 4

            RETURN DISTINCT b._id
)

RETURN LENGTH(dentists)"
Q048,Find all bars in Dallas,medium,graph_filter,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.city == ""Dallas""
    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Bars""
        RETURN DISTINCT b","
FOR b IN Businesses
    FILTER b.city == ""Dallas""

    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Bars""

        RETURN DISTINCT {
            business_id: b.business_id,
            name: b.name,
            rating: b.rating
        }
",2.888912439346313,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,0.0,0.0,True,correct,RAG + Agent,False,0,"FOR b IN Businesses
    FILTER b.city == ""Dallas""
    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Bars""
        RETURN DISTINCT b","FOR b IN Businesses
    FILTER b.city == ""Dallas""
    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Bars""
        RETURN DISTINCT b"
Q049,Find all dance schools in Los Angeles,medium,graph_filter,,,DeepSeek-Coder,deepseek-coder:6.7b,"FOR b IN Businesses
    FILTER b.city == ""Los Angeles""
    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Dance Schools""
        RETURN DISTINCT {
            business_id: b.business_id,
            name: b.name,
            rating: b.rating
        }","
FOR b IN Businesses
    FILTER b.city == ""Los Angeles""

    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Dance Schools""

        RETURN DISTINCT {
            business_id: b.business_id,
            name: b.name,
            rating: b.rating
        }
",3.5955159664154053,,True,,No LIMIT detected. A LIMIT is recommended for queries that may return many documents.,True,,True,,True,,0.0,0.0,True,correct,RAG + Agent,False,0,"FOR b IN Businesses
    FILTER b.city == ""Los Angeles""
    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Dance Schools""
        RETURN DISTINCT {
            business_id: b.business_id,
            name: b.name,
            rating: b.rating
        }","FOR b IN Businesses
    FILTER b.city == ""Los Angeles""
    FOR c IN 1..1 OUTBOUND b BusinessCategory
        FILTER c.category_name == ""Dance Schools""
        RETURN DISTINCT {
            business_id: b.business_id,
            name: b.name,
            rating: b.rating
        }"
Q050,How many people reviewed the restaurant Texas de Brazil in Dallas Texas?,advanced,graph_count,,,DeepSeek-Coder,deepseek-coder:6.7b,"LET matching_businesses = (
    FOR b IN Businesses
        FILTER b.city == ""Dallas Texas""

        FOR c IN 1..1 OUTBOUND b BusinessCategory
            FILTER c.category_name == ""People Reviewed The Restaurant Texas De Brazil""

            RETURN DISTINCT b._id
)

RETURN LENGTH(matching_businesses)","
LET users = (
    FOR b IN Businesses
        FILTER b.name == ""Texas de Brazil""
        FILTER b.city == ""Dallas""
        FILTER b.state == ""Texas""

        FOR r IN 1..1 INBOUND b ReviewsBusiness
            FOR u IN 1..1 INBOUND r WritesReview
                RETURN DISTINCT u._id
)

RETURN LENGTH(users)
",2.297770500183105,,True,,,True,,True,,True,,1.0,1.0,True,correct,RAG + Agent,True,0,"FOR r IN Reviews
    FILTER r.business_id == ""Texas de Brazil""
    RETURN COUNT(DISTINCT r.user_id)","LET matching_businesses = (
    FOR b IN Businesses
        FILTER b.city == ""Dallas Texas""

        FOR c IN 1..1 OUTBOUND b BusinessCategory
            FILTER c.category_name == ""People Reviewed The Restaurant Texas De Brazil""

            RETURN DISTINCT b._id
)

RETURN LENGTH(matching_businesses)"
Q051,How many people reviewed Bistro Di Napoli in 2015?,advanced,graph_count,,,DeepSeek-Coder,deepseek-coder:6.7b,"LET users = (
    FOR b IN Businesses
        FILTER b.name == ""Bistro Di Napoli""
        FILTER b.city == ""San Francisco""
        FILTER b.state == ""California""

        FOR r IN 1..1 INBOUND b ReviewsBusiness
            FILTER r.year == 2015
            FOR u IN 1..1 INBOUND r WritesReview
                RETURN DISTINCT u._id
)

RETURN LENGTH(users)","
LET reviews = (
    FOR b IN Businesses
        FILTER b.name == ""Bistro Di Napoli""

        FOR r IN 1..1 INBOUND b ReviewsBusiness
            FILTER r.year == 2015
            RETURN DISTINCT r._id
)

RETURN LENGTH(reviews)
",4.818799734115601,,True,,,True,,True,,True,,1.0,1.0,True,correct,RAG + Agent,False,0,"LET users = (
    FOR b IN Businesses
        FILTER b.name == ""Bistro Di Napoli""
        FILTER b.city == ""San Francisco""
        FILTER b.state == ""California""

        FOR r IN 1..1 INBOUND b ReviewsBusiness
            FILTER r.year == 2015
            FOR u IN 1..1 INBOUND r WritesReview
                RETURN DISTINCT u._id
)

RETURN LENGTH(users)","LET users = (
    FOR b IN Businesses
        FILTER b.name == ""Bistro Di Napoli""
        FILTER b.city == ""San Francisco""
        FILTER b.state == ""California""

        FOR r IN 1..1 INBOUND b ReviewsBusiness
            FILTER r.year == 2015
            FOR u IN 1..1 INBOUND r WritesReview
                RETURN DISTINCT u._id
)

RETURN LENGTH(users)"
